event,text
no_event,San Diego mass shooting i say fake? https://t.co/YJSk3rpK8k https://t.co/1plb6D9fS0
no_event,@pomegranatethug: Let's test this theory. @asvpxrocky sup https://t.co/9aZ5HE4E2O
no_event,@trackinBlackKev: Y'all talk shit on her sister for getting surgery. Y'all will ALWAYS find a way to shame someone https://t.co/FCufv3Zs…
no_event,The Todd Snyder x PF Flyers Rambler Low Debuts In Tan - https://t.co/fE5KlZDp8P https://t.co/b7oAuuGzph
no_event,It doesn't have to be like this https://t.co/qiBtcF8F91
no_event,@yungjonny_: bro it's so hot  I'm weedless so that means I ain't sleeping any time soon
no_event,@LaPetiteSachi: matching icon for you and your crush https://t.co/xx0Vqv9j23
no_event,i'm depressed i miss my friends gn
no_event,@hailryan666: @Woolmark your ads appear on #racist #sexist #homophobic #Breitbart. Please consider opting out @slpng_giants can h… 
no_event,@sass1h: Help needed for those who help in the Abilene ISD classroom #Classroom https://t.co/l3uEAb5qoW https://t.co/hlpczPqQgE
no_event,You wanna know fear? YOU WANNA KNOW FEAR!?  DROPPING YOUR CINTIQ ON THE FLOOR.
no_event,The future belongs to those who believe in the beauty of their dreams. -Eleanor Roosevelt #quote
no_event,We can't become what we need to be by remaining what we are.
no_event,@fruitsarehere: Let Me Love And Steal
no_event,Porn Moods Sex Position #pornposition #moodspose #sex #porn 1474239834 https://t.co/5Ox4I8FKpV
no_event,@paramore: 10 days til After Laughter. https://t.co/jBIBZwH8PD 📷: @LindseyByrnes https://t.co/oAJdyjfgH2
no_event,@ActorMadhavan: This is so wrong on so many levels ... THIS HAS TO STOP. Ridiculous https://t.co/wK42Hfl6fi
no_event,@mad_hanner may 26. you'll be there 😇
no_event,5 kitchen trends which are going to be huge this year  @CountryLiving https://t.co/nCGeNjoUsU https://t.co/JeQqFrGWxK
no_event,Attend the forum 'Envisioning the NFV+SDN+MANO Future' at #NFVWorldCongress &amp; set up a meet with our experts… https://t.co/chswEl0FmB
no_event,@DamienPrinceJr: RETWEET TO WIN PS4 or XBOX ONE!
no_event,Masturbation Side Effects You Never Tought About! This Is A Must Read! https://t.co/IE8rISYlRI
no_event,What what
no_event,@sistecbd: #atsocialmedia #etsymntt #flockbn Wedding Photography Pricing List Template  Photography https://t.co/23htFbItfm https://t.co…
no_event,@BTS_twt the best 14 seconds of my life
no_event,@SheaSerrano: dope i can't wait to not listen to this https://t.co/1TzGr7enQj
no_event,@TheOnlyOHehir: i need to stop overthinking everything
no_event,@TodoliAdrian: The ‘gig economy’: employee  self-employed or the need for a special employment regulation? #Transfer on @ETUI_org… 
no_event,@SportsCenter: Russell Westbrook will be eligible for a 5-year  $217M "supermax " making him the highest-paid player in NBA history.http…
no_event,@TheOnlyOHehir: i need to stop overthinking everything
no_event,Round 6 #AFLFantasy Weekend Wash-Up from @MattCraigDT. https://t.co/Dm9nhehnFz
no_event,@sumssgalore on God😟🙌
no_event,Spending plan includes reassurance for legal marijuana  https://t.co/54HWKv8eim
no_event,@SNIPERJIMIN: I'm voting @BTS_twt for the Top Social Artist Awards #BTSBBMAs
no_event,I am voting for @BTS_twt   for TOP SOCIAL ARTIST at the #BBMAs.   —Kings
no_event,@TinsleyMel: @jasonawolf @nswaci Absolutely what we are progressing to building into business as usual through… 
no_event,@ayar_02: I whisper "no mames" in my head at least 13 times a day
no_event,@cyberfeeIs: Take one you need and retweet it for someone else 😊
no_event,@DonIadGIover: Whatever is worrying you right now  forget about it. Take a deep breath  stay positive and know that things will get bett…
no_event,@kxyonn: Cancer (uncooked fries)  - plain and dry  - don't know what they want to be ...  - suspicious https://t.co/y0boMQoHmw
no_event,@Bulletproof_SG: BTS Blood  Sweat &amp; Tears (Japanese ver.) MV teaser https://t.co/SnkuzLCwMq https://t.co/3PL8YNTLKS
no_event,A Cygnet asleep. https://t.co/nU0CBECI71
no_event,@victoriagf24: @bts_bighit @BTS_twt Jimin I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs
no_event,@Baker70Dawson: BRING BAKER BACK! HOW MANY RETWEETS FOR COACH! https://t.co/EggAlOYyMt
no_event,@MelindaLSmith: Sharpen those pencils #poets. The Canberra Times will be taking poetry again soon: subs open 15-28 May. 28 lines or unde…
no_event,@YOODIIRRTTYYASS: All the East Oakland niggas swore DB The General was finna get signed 😂😂😂😂😭😭😭😭😭😭😭
no_event,@VodafoneIreland  my broadband is still gone. It's been gone since Sunday morning. What's the story? I am in Tramore Co. Waterford.
no_event,Like seriously I need one right now. https://t.co/ocj49J7sgK
no_event,@bts_bighit: .@BTS_twt [VOTE] 2017 Billboard Music Awards voting starts soon! #BTS 🔥 Vote @BTS_twt for #BBMAs Top Social Artist… 
no_event,@VShock1230: I vote @BTS_twt for #BTSBBMAs Top Social Artist  tt
no_event,@sextlist: I’m very perfectionistic and very lazy  which is a terrible combination
no_event,@hiphoptamila_fc: Wishing Happy Birthday thala Ajith sir 😍💐 #Vivegam #manofmass #HBDBelovedThalaAjith https://t.co/K6rRpQW588
no_event,@GaziKodzo This makes zero sense— capitalism doesn't discriminate. The only color capitalism cares about is green.
no_event,She hop on top and ride me like a Harley
no_event,Short week... Go for it! https://t.co/zMNimrm4II
no_event,@1Kidrauhl_Biebz: If you were here when Justin got booed at the BBMA's in 2014 &amp; are still here then RT!  #BBMAs! #JustinBBMAs https://t…
no_event,@MitchKimPark: I vote for @BTS_twt for TOP SOCIAL ARTIST AWARD #BTSBBMAs JungHoseok
no_event,@FemaleTexts: y'all: JB = Justin Bieber  me  an intellectual: JB = Jonas Brothers
no_event,@SwagrMan: omg we got it on camera  haters will say its fake #earthquake #losangeles https://t.co/YpDO1vHzil
no_event,@FabienneInAlbon @golf_spaf Good luck Fabsi! The gloves can come off  the sun is out! ☀️⛳️🇨🇭
no_event,@paullewismusic: Yes he should before we put him &amp; the rest of his admin in jail Thank you @MaxineWaters for the sanity!!! https://t.co/…
no_event,@jae_sprint: someone: i love u  my damaged ass: sure u do lol
no_event,@notannna: Damn it's May 1st already? What's next  May 2nd? Fuck everything
no_event,24 stunning plaits and braids to consider for your #wedding hair: https://t.co/W1j2JxNE00 https://t.co/Nypz1xj9PP
no_event,@Ray_Darko: PAST.  Listen  Share  Enjoy.   https://t.co/WcFpesCnP7
no_event,@eniidaj: Before the start of #MegaMillennials photo shoot  we caught James at around 04:00AM reviewing the layouts while wai… 
no_event,@okokanaahi Stop growing up 😭😭😭
no_event,Salon: The "Not the White House Correspondents' Dinner" celebrated journalism while taking shots at CNN  Fox and T… https://t.co/kCLfzUFxzq
no_event,@whoisluka: This ones for the kids https://t.co/45L3orRYU0
no_event,Flat earther conversation coming up on Wednesday at 7 pm central time
no_event,i need it all shit https://t.co/hFOwEp2cGY
no_event,#perv #sex #teenspy #wanking #horny #esbian Sara Jay: Kinky Dude Jerks Off Dick In Front Of Brunette College Slut https://t.co/coDBhn0d4z
no_event,@MJStarLover: Leave it to Black women to always come through. ✨ #MetGala https://t.co/MO7GHQFkpj
no_event,@Uppu_park61: I'm voting for @BTS_twt for Top Social Artist at the #BBMAs #BTSBBMAs please you're my world Hello4x tell me what you w…
no_event,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! https://t.co/C2gq0gLQXJ
no_event,Visit https://t.co/dYKo4FPrqA to see allisandra! #sex #porn #livecam #amateur https://t.co/LnpMWAHIYW
no_event,Obrempong’s Oil Diary: 10 years of Oil in Ghana; the story so far [Video] https://t.co/OnmaFIdTkR https://t.co/bdGvxI87nw
no_event,@REDSDANVERS: "I love you maggie sawyer" "I love you alex danvers" "yeah?" "yeah" https://t.co/aiLv0xANqL
no_event,@jeonggukupdates: Bangtan will appreciate it more if we will be HUMBLE and stop arguing with other fandoms/non fans. Let's use our time…
no_event,@Raeocchipinti: $100 ring  $120 in savings. I like to be spoiled but if my man can barely afford something  I'd rather him save his… 
no_event,if you think Suga is swag. I'm voting for @BTS_twt for the 2017 #BBMAs Top social artist Award
no_event,@richmondsvryown: homeboy ? sis thats ya husband https://t.co/p6xFdWj4l0
no_event,@glitterspoons: Lavender Vanilla Sugar Scrub | Easy DIY Sugar Scrub https://t.co/HpW7hVYyvr #homespa #pampernight #bodyscrub https://t.c…
no_event,@Uc4ntKilLMe @JHWalz32 @JadedByPolitics @mikerzer @ShariRomine @GeraldYak420 @AcidBrainWash @Larryputt… https://t.co/ujuQSvGaa7
no_event,@HypeSir7: In stillness  we hear the loud whisper of God.
no_event,Makes perfect sense to us. Get out and ride https://t.co/wF0Zu5Pifp
no_event,@MayWardPGN: Maymay's IG story. She's watching showtime rn. MAYWARD GrowingInLove https://t.co/oEXsCPFW4Q
no_event,@sunsetslester: What The Fuck Is Up Daniel? No What'd You Say? What The Fuck  Dude. Step The Fuck Up  Daniel
no_event,(To Erza) "I'll do what I want till the end. Cut me down if you want."
no_event,@chanboxian: im not crying  you are! https://t.co/DyacI1ZBJ5
no_event,@Hemant_C1: @p_Samira54 @BhartKi  POCSO is misused in Asaram Bapu Ji's case. Report says It's fake #हिन्दू_संतों_पर_अन्याय  https://t.co…
no_event,We offer the experience and resources to meet any challenge  whilst delivering value for money https://t.co/88YsgFYu3l
no_event,@GoGettaKaee: We came in first we was NEVER last 🤗
no_event,@kevinmgill: Outter edge of the A ring and F ring movie  via @CassiniSaturn on May 1st #CassiniInspires https://t.co/e4nuDhbVRS
no_event,nikeee https://t.co/UaJtJrRErv
no_event,squints. https://t.co/WZ99TA5RBy
no_event,Tweets itne faltu hote hain 😮 https://t.co/HPl4CjJ4qc
no_event,@UcheBangBang: Lmfaooooooooo this nigga crazy
no_event,@BobOngQuotes: This time  put yourself first.
no_event,Can my prof cancel class tomorrow. Pls pls pls.
no_event,@KSantulis: @midnight When the Germans boo'd Ivanka that was the worst thing they ever did. #TrumpTeachesHistory
no_event,@mademyday530: I need another iconic performance from GFriend on Dream Concert like this one. Still can't get over how good it was… 
no_event,@JoeTjiho: And our group won the second prize at #TechCampZambia 2017. @USEmbNamibia @usembassyzambia @YALI_SAfrica @BongoHive https://t…
no_event,you say you are a friend for what reason ? to get close to kill me   ok then so should i question killing you... https://t.co/cci653KpZz
no_event,@hmtsuga: @BBMAsVotes2017 I vote for @BTS_twt for Top Social Artist #BTSBBMAs
no_event,@SusaHake: #resilience #resilienz #speakers #rednerinnen Experience the Group Coaching at the Berlin Beaches of Resilience! Fr… 
no_event,i voted for #Bts_twt for #BBMAs  top social artist award #BTSBBMAs voting on
no_event,The Ounce is: 1256.20 $ at :2017/05/02 10:30:27 AM
no_event,#rimming chance #sexvideos #auto underwear #loud #taxi greensboro https://t.co/SRBziij9yL
no_event,#asia #USA #UK #EU  10 things we learn about Ivanka Trump in her new book on working women -…… https://t.co/6lvZew0CYx
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,@NiFaux I don't have stretch marks but I used to have a birth mark in my tooth
no_event,@spat106: I am hearing that Willie Jackson was expecting to be fifth on Labour's party list so that people would refer to him as Jackson…
no_event,@criminalbaby309: I want to ask questions to make vote tweets... @BTS_twt for Top Social Artist #BTSBBMAs and... what is the first BTS v…
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,Those Bizzare Eyes Will Give You Nightmares! https://t.co/UDqHW1NYv1
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,@taehyungpics: I am voting for @BTS_twt for the Top Social Artist Awards #BTSBBMAs  Taehyung's mole on his nose..... if u agree
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,@BTSBBMAs: I vote for @BTS_twt in #BBMAs for Top Social Artist Award #BTSBBMAs
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,Personality Lipstick Shaped Clutch Bag Womens White Acrylic Box Handbag Purse: C $13.66 (1 Bid)End Date: Monday... https://t.co/Sh6oTRhqCI
no_event,@omjayden: Love is sweeter when it's new.. but it is sweeter when it's true
no_event,@jeonggukupdates: I voted for @BTS_twt for the #BTSBBMAs Top Social Artist Award.   Errbody say La la la la la
no_event,@ChukMorka: When Your Sister Goes On a Date w/ @iChvse https://t.co/IFVT6d6lp8
no_event,@jrockfilms: The accuracy 😩😂 https://t.co/3uxs5Z0V2H
no_event,@hazza2792 fback?
no_event,@ThirtySecFights: Bruh what the fuck lmao https://t.co/miArlf34Ub
no_event,this is too accurate thanks Trevor @Fartin_Barton (@thesayrogg the GroupMe today is quotable) https://t.co/qe77JMwAaI
no_event,Honeoye Falls  NY Weather: 05/02/17 02:30 AM:  pressure 1001.8mb rain last hour 0.00inches rain since midnight 0.00inches rain last 24
no_event,Help our children our country https://t.co/0q84pO0nA6
no_event,I am willing to call all my classmates to vote for @BTS_twt for the #BTSBBMAs Top Social Artist of the year.
no_event,@TheEllenShow: "Draw me like one of your French girls." https://t.co/U66AUyyQCq
no_event,@BBMAs: to vote for @BTS_twt for Top Social Artist at the #BBMAs! #BTSBBMAs https://t.co/Uo8zZOn7YB https://t.co/kRzL35GqTZ
no_event,scroll_in: Sale of asthma medicines in India rose 16% in 2016  43% in four years: Report https://t.co/1FyuINWsh6
no_event,@KangDanielPH: [ADMIN] Get to know your country's Kang Daniel fanbase. 😁 Our family is growing. https://t.co/ItmSFhZ347
no_event,Real one https://t.co/iBze2ExYvB
no_event,@Twerkitash: I'm crying bc my cousin used the same name we said at the SAMEDAMNTIME at that sushi place 😭😭😭😭 @HajjMalikShabaz https://t.…
no_event,'There’s a new sheriff in town​!​' – ​​George ​Osborne's Evening Standard​ imagined​ https://t.co/7oNdV9gtVs https://t.co/pZLjZxgR81
no_event,@tbhpained: how can i move on when im still inlove with you?
no_event,Sheeembot
no_event,TransferWise CEO worries about Trump and Brexit https://t.co/YOiWHaIrL3
no_event,@CoveChatter: Hits Arroyo can barrel up Kershaw. That's really  really good news friends.
no_event,@kolby182: Any 2 white guys could walk up to me and say "we're The Chainsmokers" and I'd believe them.
no_event,@leyton_mclisse: that moment when he points to elisse a.k.a. that's my wife moment :P  MCLISSE AtNatasha https://t.co/v18Fe8i7Qs
no_event,@pastelvibrant I love you rin!  MAYWARD GrowingInLove
no_event,@barrera14171: Wow I wish I was showed off🙄
no_event,I vote for @BTS_twt for the #BTSBBMAs Top Social Artist 9.0
no_event,@Pampers_UK: We’re delighted to partner with @blisscharity and @SophieEB to launch our smallest ever nappies for preemie babies… 
no_event,@MrFariator: Anon requested Roll in her armor from the Upon a Star OVA. #megaman #pixelart https://t.co/fNt5oQS29S
no_event,@FreddyAmazin: "How's studying for finals going?" https://t.co/1mpss3Tohx
no_event,@belovedchim: @BBMAs @BTS_twt I vote for @BTS_twt #BTSBBMAs for the #BBMAs Top Social Artist Award   crying bc bangtan is healthy… 
no_event,Bennett - 2nd of Chronicles of the White Tower. Free on Kindle Unlimited.#IAN1 https://t.co/89J31yVnBl https://t.co/U1qQCrvct5
no_event,@DurgayElif: I vote for @BTS_twt for #BTSBBMAs a day may come when we lose suga
no_event,@celcom so slow these days. Whyyyyyyyyy????
no_event,@damnitskendrick: LOVE. https://t.co/Bd89kPcm4S
no_event,Visited the neighbors  but Dokkaebi ahjussi wasn't home yet. 😉 . . . . #Goblin #Dokkaebi… https://t.co/2z1qYi6FZY
no_event,@MikeAdamOnAir: if you agree that #Rihanna won #MetGala2017 https://t.co/ZOXqbnJnG7
no_event,@jinjjarevil: we need to talk about this glow up https://t.co/pd4u1fRv8G
no_event,@Alex__Briggs It was great to have discussed yesterday.Don't worry   It will not rain this afternoon : https://t.co/gnBS5Xggqi
